nombre,weight_class,Genre,Height_cms,Reach_cms,Weight_lbs,ID_peleador
Ian Loveland,Error,Male,172.72,177.39,145.0,2949
Ian Loveland,Featherweight,Male,172.72,177.39,145.0,2949
Jared Hamman,Middleweight,Male,190.5,190.5,185.0,2950
Jared Hamman,Error,Male,190.5,190.5,185.0,2950
Jared Hamman,Peso_Pactado,Male,190.5,190.5,185.0,2950
Chris Lytle,Welterweight,Male,180.34,172.72,170.0,2951
Chris Lytle,Peso_Pactado,Male,180.34,172.72,170.0,2951
TJ O'Brien,Error,Male,187.96,192.54,155.0,2952
TJ O'Brien,Lightweight,Male,187.96,192.54,155.0,2952
Jason Reinhardt,Bantamweight,Male,167.64,171.26,135.0,2953
Jason Reinhardt,Peso_Pactado,Male,167.64,171.26,135.0,2953
Yoshihiro Akiyama,Welterweight,Male,177.8,190.5,170.0,2954
Yoshihiro Akiyama,Peso_Pactado,Male,177.8,190.5,170.0,2954
Yoshihiro Akiyama,Error,Male,177.8,190.5,170.0,2954
Chris Leben,Middleweight,Male,180.34,185.42,185.0,2955
Chris Leben,Peso_Pactado,Male,180.34,185.42,185.0,2955
Chris Leben,Error,Male,180.34,185.42,185.0,2955
Aaron Simpson,Welterweight,Male,182.88,185.42,170.0,2956
Aaron Simpson,Error,Male,182.88,185.42,170.0,2956
Aaron Simpson,Peso_Pactado,Male,182.88,185.42,170.0,2956
Andre Winner,Lightweight,Male,180.34,185.42,155.0,2957
Andre Winner,Error,Male,180.34,185.42,155.0,2957
Andre Winner,Peso_Pactado,Male,180.34,185.42,155.0,2957
Rich Attonito,Welterweight,Male,177.8,182.88,170.0,2958
Rich Attonito,Error,Male,177.8,182.88,170.0,2958
Rich Attonito,Peso_Pactado,Male,177.8,182.88,170.0,2958
Pat Barry,Error,Male,180.34,187.96,235.0,2959
Pat Barry,Peso_Pactado,Male,180.34,187.96,235.0,2959
Curt Warburton,Lightweight,Male,182.88,185.42,155.0,2960
Javier Vazquez,Featherweight,Male,170.18,175.26,145.0,2961
Krzysztof Soszynski,Light heavyweight,Male,185.42,195.58,205.0,2962
Krzysztof Soszynski,Error,Male,185.42,195.58,205.0,2962
Krzysztof Soszynski,Peso_Pactado,Male,185.42,195.58,205.0,2962
Tim Credeur,Peso_Pactado,Male,190.5,190.5,185.0,2963
Tim Credeur,Middleweight,Male,190.5,190.5,185.0,2963
Ken Stone,Bantamweight,Male,172.72,180.34,135.0,2964
Mark Hominick,Featherweight,Male,172.72,172.72,145.0,2965
Mark Hominick,Error,Male,172.72,172.72,145.0,2965
Mark Hominick,Peso_Pactado,Male,172.72,172.72,145.0,2965
Claude Patrick,Welterweight,Male,180.34,190.5,170.0,2966
Randy Couture,Error,Male,185.42,190.5,205.0,2967
Randy Couture,Light heavyweight,Male,185.42,190.5,205.0,2967
Randy Couture,Peso_Pactado,Male,185.42,190.5,205.0,2967
Charlie Valencia,Peso_Pactado,Male,160.02,162.56,135.0,2968
Ryan Jensen,Middleweight,Male,185.42,193.04,185.0,2969
Ryan Jensen,Error,Male,185.42,193.04,185.0,2969
Kyle Watson,Lightweight,Male,182.88,187.08,155.0,2970
Dan Hardy,Welterweight,Male,182.88,187.96,170.0,2971
Dan Hardy,Peso_Pactado,Male,182.88,187.96,170.0,2971
Leonard Garcia,Error,Male,177.8,172.72,145.0,2972
Leonard Garcia,Featherweight,Male,177.8,172.72,145.0,2972
Leonard Garcia,Peso_Pactado,Male,177.8,172.72,145.0,2972
Kris McCray,Welterweight,Male,182.88,193.04,170.0,2973
Mackens Semerzier,Featherweight,Male,175.26,182.88,145.0,2974
Todd Brown,Light heavyweight,Male,180.34,184.97,205.0,2975
Todd Brown,Peso_Pactado,Male,180.34,184.97,205.0,2975
Jon Fitch,Welterweight,Male,182.88,187.96,170.0,2976
Jon Fitch,Error,Male,182.88,187.96,170.0,2976
Jon Fitch,Peso_Pactado,Male,182.88,187.96,170.0,2976
Jorge Rivera,Middleweight,Male,185.42,185.42,185.0,2977
Jorge Rivera,Error,Male,185.42,185.42,185.0,2977
Jorge Rivera,Peso_Pactado,Male,185.42,185.42,185.0,2977
Chris Tuchscherer,Error,Male,187.96,193.04,258.0,2978
Antonio Banuelos,Bantamweight,Male,165.1,160.02,135.0,2979
Paul Kelly,Lightweight,Male,175.26,177.8,155.0,2980
Paul Kelly,Error,Male,175.26,177.8,155.0,2980
Paul Kelly,Peso_Pactado,Male,175.26,177.8,155.0,2980
Gabe Ruediger,Lightweight,Male,177.8,182.42,155.0,2981
Tim Hague,Error,Male,193.04,193.04,260.0,2982
Tim Hague,Heavyweight,Male,193.04,193.04,260.0,2982
Tim Hague,Peso_Pactado,Male,193.04,193.04,260.0,2982
Mike Brown,Featherweight,Male,167.64,177.8,145.0,2983
Mike Brown,Peso_Pactado,Male,167.64,177.8,145.0,2983
Mike Brown,Error,Male,167.64,177.8,145.0,2983
Mike Guymon,Welterweight,Male,182.88,187.96,170.0,2984
Willamy Freire,Error,Male,172.72,177.39,155.0,2985
Amilcar Alves,Error,Male,182.88,187.08,170.0,2986
Amilcar Alves,Welterweight,Male,182.88,187.08,170.0,2986
Marcus Davis,Error,Male,177.8,177.8,170.0,2987
Marcus Davis,Welterweight,Male,177.8,177.8,170.0,2987
Marcus Davis,Peso_Pactado,Male,177.8,177.8,170.0,2987
Greg Soto,Welterweight,Male,180.34,185.42,170.0,2988
Antonio McKee,Lightweight,Male,172.72,177.39,155.0,2989
Sean McCorkle,Error,Male,200.66,205.74,265.0,2990
Sean McCorkle,Heavyweight,Male,200.66,205.74,265.0,2990
Dustin Hazelett,Error,Male,185.42,193.04,170.0,2991
Dustin Hazelett,Welterweight,Male,185.42,193.04,170.0,2991
Dustin Hazelett,Peso_Pactado,Male,185.42,193.04,170.0,2991
Ricardo Almeida,Welterweight,Male,182.88,187.96,170.0,2992
Ricardo Almeida,Error,Male,182.88,187.96,170.0,2992
Ricardo Almeida,Peso_Pactado,Male,182.88,187.96,170.0,2992
Aaron Wilkinson,Lightweight,Male,177.8,182.42,155.0,2993
Tyler Toner,Featherweight,Male,172.72,177.8,145.0,2994
Brian Foster,Welterweight,Male,175.26,180.34,170.0,2995
Maiquel Falcao,Middleweight,Male,180.34,184.97,185.0,2996
Rob Kimmons,Middleweight,Male,177.8,185.42,185.0,2997
Rob Kimmons,Error,Male,177.8,185.42,185.0,2997
Mark Scanlon,Welterweight,Male,175.26,180.12,170.0,2998
Nick Osipczak,Welterweight,Male,187.96,193.04,170.0,2999
Alexandre Ferreira,Light heavyweight,Male,170.18,174.99,205.0,3000
Goran Reljic,Light heavyweight,Male,190.5,205.74,205.0,3001
Goran Reljic,Error,Male,190.5,205.74,205.0,3001
Goran Reljic,Peso_Pactado,Male,190.5,205.74,205.0,3001
Paul Taylor,Lightweight,Male,182.88,182.88,155.0,3002
Paul Taylor,Peso_Pactado,Male,182.88,182.88,155.0,3002
Paul Taylor,Error,Male,182.88,182.88,155.0,3002
Gilbert Yvel,Peso_Pactado,Male,187.96,195.58,225.0,3003
Mark Holst,Lightweight,Male,182.88,187.08,155.0,3004
Vinicius Queiroz,Peso_Pactado,Male,200.66,205.1,220.0,3005
Pat Audinwood,Lightweight,Male,182.88,187.08,155.0,3006
Pat Audinwood,Error,Male,182.88,187.08,155.0,3006
Joe Doerksen,Middleweight,Male,182.88,190.5,185.0,3007
Joe Doerksen,Peso_Pactado,Male,182.88,190.5,185.0,3007
Waylon Lowe,Featherweight,Male,170.18,174.99,145.0,3008
Waylon Lowe,Error,Male,170.18,174.99,145.0,3008
Waylon Lowe,Peso_Pactado,Male,170.18,174.99,145.0,3008
Julio Paulino,Error,Male,182.88,187.08,170.0,3009
Julio Paulino,Welterweight,Male,182.88,187.08,170.0,3009
John Gunderson,Lightweight,Male,175.26,175.26,155.0,3010
Forrest Petz,Welterweight,Male,175.26,180.34,170.0,3011
Forrest Petz,Error,Male,175.26,180.34,170.0,3011
Mario Miranda,Peso_Pactado,Male,190.5,187.96,185.0,3012
Mario Miranda,Error,Male,190.5,187.96,185.0,3012
Mario Miranda,Middleweight,Male,190.5,187.96,185.0,3012
John Salter,Middleweight,Male,185.42,187.96,185.0,3013
James Toney,Error,Male,175.26,180.12,220.0,3014
Jacob Volkmann,Lightweight,Male,175.26,180.34,155.0,3015
Jacob Volkmann,Peso_Pactado,Male,175.26,180.34,155.0,3015
Steve Steinbeiss,Middleweight,Male,190.5,190.5,185.0,3016
Kurt Pellegrino,Lightweight,Male,172.72,177.8,155.0,3017
Kurt Pellegrino,Error,Male,172.72,177.8,155.0,3017
Kurt Pellegrino,Peso_Pactado,Male,172.72,177.8,155.0,3017
Shane Carwin,Peso_Pactado,Male,187.96,203.2,265.0,3018
Shane Carwin,Heavyweight,Male,187.96,203.2,265.0,3018
Shane Carwin,Error,Male,187.96,203.2,265.0,3018
James Hammortree,Middleweight,Male,190.5,195.59,185.0,3019
Jesse Lennox,Welterweight,Male,175.26,182.88,170.0,3020
Jesse Lennox,Error,Male,175.26,182.88,170.0,3020
Dan Lauzon,Lightweight,Male,177.8,182.42,155.0,3021
Dan Lauzon,Error,Male,177.8,182.42,155.0,3021
Joe Brammer,Lightweight,Male,172.72,177.39,155.0,3022
Jonathan Goulet,Welterweight,Male,182.88,185.42,170.0,3023
Jonathan Goulet,Error,Male,182.88,185.42,170.0,3023
Paul Daley,Welterweight,Male,175.26,193.04,170.0,3024
Mauricio Rua,Light heavyweight,Male,185.42,193.04,205.0,3025
Mauricio Rua,Error,Male,185.42,193.04,205.0,3025
Mauricio Rua,Peso_Pactado,Male,185.42,193.04,205.0,3025
Renzo Gracie,Error,Male,177.8,182.42,185.0,3026
Brad Blackburn,Welterweight,Male,177.8,185.42,170.0,3027
Matt Veach,Lightweight,Male,180.34,184.97,155.0,3028
Matt Veach,Error,Male,180.34,184.97,155.0,3028
Matt Veach,Peso_Pactado,Male,180.34,184.97,155.0,3028
Mostapha Al-Turk,Error,Male,187.96,195.58,245.0,3029
Ronys Torres,Lightweight,Male,170.18,174.99,155.0,3030
Lucio Linhares,Error,Male,187.96,192.54,185.0,3031
Mark Bocek,Peso_Pactado,Male,172.72,190.5,155.0,3032
Mark Bocek,Lightweight,Male,172.72,190.5,155.0,3032
Mark Bocek,Error,Male,172.72,190.5,155.0,3032
Tomasz Drwal,Peso_Pactado,Male,185.42,193.04,205.0,3033
Tomasz Drwal,Error,Male,185.42,193.04,205.0,3033
Tomasz Drwal,Light heavyweight,Male,185.42,193.04,205.0,3033
Rory Markham,Welterweight,Male,182.88,180.34,170.0,3034
James Irvin,Light heavyweight,Male,187.96,190.5,205.0,3035
James Irvin,Error,Male,187.96,190.5,205.0,3035
James Irvin,Peso_Pactado,Male,187.96,190.5,205.0,3035
Shannon Gugerty,Lightweight,Male,177.8,180.34,155.0,3036
Shannon Gugerty,Peso_Pactado,Male,177.8,180.34,155.0,3036
Paul Buentello,Error,Male,187.96,195.58,245.0,3037
Paul Buentello,Peso_Pactado,Male,187.96,195.58,245.0,3037
Paul Buentello,Heavyweight,Male,187.96,195.58,245.0,3037
Chase Gormley,Error,Male,190.5,195.59,265.0,3038
Chase Gormley,Heavyweight,Male,190.5,195.59,265.0,3038
Joe Stevenson,Featherweight,Male,170.18,177.8,145.0,3039
Joe Stevenson,Error,Male,170.18,177.8,145.0,3039
Joe Stevenson,Peso_Pactado,Male,170.18,177.8,145.0,3039
Keith Jardine,Error,Male,187.96,193.04,185.0,3040
Keith Jardine,Peso_Pactado,Male,187.96,193.04,185.0,3040
Keith Jardine,Middleweight,Male,187.96,193.04,185.0,3040
Frank Trigg,Welterweight,Male,175.26,180.34,170.0,3041
Frank Trigg,Peso_Pactado,Male,175.26,180.34,170.0,3041
Mark Coleman,Light heavyweight,Male,185.42,190.5,205.0,3042
Mark Coleman,Peso_Pactado,Male,185.42,190.5,205.0,3042
Mark Coleman,Error,Male,185.42,190.5,205.0,3042
Justin Buchholz,Lightweight,Male,182.88,185.42,155.0,3043
Justin Buchholz,Error,Male,182.88,185.42,155.0,3043
Mike Swick,Welterweight,Male,185.42,195.58,170.0,3044
Mike Swick,Error,Male,185.42,195.58,170.0,3044
Rolles Gracie,Error,Male,193.04,199.98,242.0,3045
Jay Silva,Middleweight,Male,187.96,192.54,185.0,3046
Kyle Bradley,Lightweight,Male,175.26,180.34,155.0,3047
Kyle Bradley,Peso_Pactado,Male,175.26,180.34,155.0,3047
Jesse Forbes,Middleweight,Male,187.96,190.5,185.0,3048
Jesse Forbes,Peso_Pactado,Male,187.96,190.5,185.0,3048
Shane Nelson,Lightweight,Male,175.26,177.8,155.0,3049
Shane Nelson,Peso_Pactado,Male,175.26,177.8,155.0,3049
Wilson Gouveia,Middleweight,Male,185.42,193.04,185.0,3050
Wilson Gouveia,Peso_Pactado,Male,185.42,193.04,185.0,3050
Wilson Gouveia,Error,Male,185.42,193.04,185.0,3050
Kevin Burns,Error,Male,177.8,187.96,170.0,3051
Kevin Burns,Welterweight,Male,177.8,187.96,170.0,3051
Kevin Burns,Peso_Pactado,Male,177.8,187.96,170.0,3051
Rodney Wallace,Light heavyweight,Male,175.26,182.88,205.0,3052
Rodney Wallace,Peso_Pactado,Male,175.26,182.88,205.0,3052
Marcus Jones,Heavyweight,Male,198.12,202.41,265.0,3053
Darrill Schoonover,Peso_Pactado,Male,187.96,192.54,220.0,3054
Houston Alexander,Peso_Pactado,Male,182.88,182.88,205.0,3055
Houston Alexander,Error,Male,182.88,182.88,205.0,3055
Houston Alexander,Light heavyweight,Male,182.88,182.88,205.0,3055
Justin Wren,Error,Male,187.96,192.54,265.0,3056
Luiz Cane,Middleweight,Male,187.96,195.58,185.0,3057
Luiz Cane,Error,Male,187.96,195.58,185.0,3057
Luiz Cane,Peso_Pactado,Male,187.96,195.58,185.0,3057
Jake Rosholt,Middleweight,Male,185.42,190.13,185.0,3058
Brock Larson,Welterweight,Male,180.34,180.34,170.0,3059
Phil Baroni,Error,Male,175.26,182.88,170.0,3060
Phil Baroni,Welterweight,Male,175.26,182.88,170.0,3060
Phil Baroni,Peso_Pactado,Male,175.26,182.88,170.0,3060
Jason Dent,Lightweight,Male,177.8,180.34,155.0,3061
Denis Kang,Middleweight,Male,180.34,195.58,185.0,3062
James Wilks,Welterweight,Male,185.42,190.5,170.0,3063
Rolando Delgado,Lightweight,Male,190.5,195.58,155.0,3064
Yoshiyuki Yoshida,Welterweight,Male,180.34,177.8,170.0,3065
Yoshiyuki Yoshida,Peso_Pactado,Male,180.34,177.8,170.0,3065
Antoni Hardonk,Error,Male,193.04,198.12,245.0,3066
Antoni Hardonk,Peso_Pactado,Male,193.04,198.12,245.0,3066
Razak Al-Hassan,Light heavyweight,Male,187.96,192.54,205.0,3067
Razak Al-Hassan,Error,Male,187.96,192.54,205.0,3067
Hermes Franca,Error,Male,167.64,180.34,155.0,3068
Hermes Franca,Lightweight,Male,167.64,180.34,155.0,3068
Steve Lopez,Peso_Pactado,Male,180.34,184.97,155.0,3069
Steve Lopez,Lightweight,Male,180.34,184.97,155.0,3069
Drew McFedries,Peso_Pactado,Male,182.88,182.88,185.0,3070
Drew McFedries,Middleweight,Male,182.88,182.88,185.0,3070
Drew McFedries,Error,Male,182.88,182.88,185.0,3070
Rob Emerson,Peso_Pactado,Male,175.26,177.8,155.0,3071
Rob Emerson,Lightweight,Male,175.26,177.8,155.0,3071
Rob Emerson,Error,Male,175.26,177.8,155.0,3071
Roger Huerta,Lightweight,Male,175.26,177.8,155.0,3072
Roger Huerta,Error,Male,175.26,177.8,155.0,3072
Roger Huerta,Peso_Pactado,Male,175.26,177.8,155.0,3072
Chris Wilson,Welterweight,Male,185.42,190.5,170.0,3073
Justin McCully,Peso_Pactado,Male,185.42,185.42,225.0,3074
Justin McCully,Error,Male,185.42,185.42,225.0,3074
Marcus Aurelio,Lightweight,Male,177.8,187.96,155.0,3075
Marcus Aurelio,Error,Male,177.8,187.96,155.0,3075
Kendall Grove,Middleweight,Male,198.12,200.66,185.0,3076
Kendall Grove,Peso_Pactado,Male,198.12,200.66,185.0,3076
Kendall Grove,Error,Male,198.12,200.66,185.0,3076
Dan Cramer,Welterweight,Male,187.96,192.54,170.0,3077
Danillo Villefort,Error,Male,185.42,190.13,185.0,3078
Jake O'Brien,Light heavyweight,Male,190.5,193.04,205.0,3079
Jake O'Brien,Error,Male,190.5,193.04,205.0,3079
Jake O'Brien,Peso_Pactado,Male,190.5,193.04,205.0,3079
Mike Ciesnolevicz,Error,Male,182.88,187.08,235.0,3080
Frank Lester,Welterweight,Male,180.34,184.97,170.0,3081
Cameron Dollar,Lightweight,Male,180.34,184.97,155.0,3082
Caol Uno,Lightweight,Male,170.18,177.8,155.0,3083
Caol Uno,Error,Male,170.18,177.8,155.0,3083
Wanderlei Silva,Light heavyweight,Male,180.34,187.96,205.0,3084
Wanderlei Silva,Peso_Pactado,Male,180.34,187.96,205.0,3084
Wanderlei Silva,Error,Male,180.34,187.96,205.0,3084
Dale Hartt,Error,Male,177.8,175.26,155.0,3085
Dale Hartt,Lightweight,Male,177.8,175.26,155.0,3085
Denis Stojnic,Peso_Pactado,Male,182.88,187.08,245.0,3086
Denis Stojnic,Error,Male,182.88,187.08,245.0,3086
Sean Sherk,Lightweight,Male,167.64,170.18,155.0,3087
Sean Sherk,Error,Male,167.64,170.18,155.0,3087
Sean Sherk,Peso_Pactado,Male,167.64,170.18,155.0,3087
Matt Serra,Welterweight,Male,167.64,172.72,170.0,3088
Matt Serra,Peso_Pactado,Male,167.64,172.72,170.0,3088
Matt Serra,Error,Male,167.64,172.72,170.0,3088
Xavier Foupa-Pokam,Middleweight,Male,185.42,190.13,185.0,3089
Andre Gusmao,Light heavyweight,Male,182.88,187.08,205.0,3090
Brandon Wolff,Welterweight,Male,175.26,180.12,170.0,3091
David Kaplan,Error,Male,170.18,174.99,155.0,3092
David Kaplan,Lightweight,Male,170.18,174.99,155.0,3092
Chuck Liddell,Peso_Pactado,Male,187.96,193.04,205.0,3093
Chuck Liddell,Light heavyweight,Male,187.96,193.04,205.0,3093
Chuck Liddell,Error,Male,187.96,193.04,205.0,3093
David Loiseau,Middleweight,Male,182.88,193.04,185.0,3094
David Loiseau,Peso_Pactado,Male,182.88,193.04,185.0,3094
David Loiseau,Error,Male,182.88,193.04,185.0,3094
David Bielkheden,Lightweight,Male,177.8,180.34,155.0,3095
David Bielkheden,Error,Male,177.8,180.34,155.0,3095
David Bielkheden,Peso_Pactado,Male,177.8,180.34,155.0,3095
Ryo Chonan,Error,Male,175.26,177.8,170.0,3096
Ryo Chonan,Welterweight,Male,175.26,177.8,170.0,3096
Matt Horwich,Error,Male,185.42,190.13,185.0,3097
Matt Horwich,Middleweight,Male,185.42,190.13,185.0,3097
Jesse Sanders,Welterweight,Male,182.88,187.08,170.0,3098
Carmelo Marrero,Light heavyweight,Male,182.88,185.42,205.0,3099
Carmelo Marrero,Error,Male,182.88,185.42,205.0,3099
Carmelo Marrero,Peso_Pactado,Male,182.88,185.42,205.0,3099
Junie Browning,Error,Male,175.26,180.12,155.0,3100
Junie Browning,Lightweight,Male,175.26,180.12,155.0,3100
Joe Vedepo,Middleweight,Male,182.88,187.08,185.0,3101
Tim McKenzie,Error,Male,182.88,187.96,185.0,3102
Nissen Osterneck,Middleweight,Male,187.96,192.54,185.0,3103
Ryan Madigan,Peso_Pactado,Male,182.88,187.08,170.0,3104
Pete Sell,Welterweight,Male,180.34,190.5,170.0,3105
Pete Sell,Peso_Pactado,Male,180.34,190.5,170.0,3105
Jason Day,Middleweight,Male,182.88,182.88,185.0,3106
Michael Patt,Peso_Pactado,Male,182.88,187.08,205.0,3107
Michael Patt,Error,Male,182.88,187.08,205.0,3107
Per Eklund,Lightweight,Male,177.8,182.88,155.0,3108
Brian Cobb,Lightweight,Male,180.34,184.97,155.0,3109
Neil Grove,Error,Male,198.12,202.41,265.0,3110
Troy Mandaloniz,Error,Male,175.26,180.12,170.0,3111
Troy Mandaloniz,Welterweight,Male,175.26,180.12,170.0,3111
Luigi Fioravanti,Peso_Pactado,Male,172.72,177.8,170.0,3112
Luigi Fioravanti,Welterweight,Male,172.72,177.8,170.0,3112
Luigi Fioravanti,Error,Male,172.72,177.8,170.0,3112
Rich Clementi,Lightweight,Male,175.26,182.88,155.0,3113
Rich Clementi,Error,Male,175.26,182.88,155.0,3113
Rich Clementi,Peso_Pactado,Male,175.26,182.88,155.0,3113
Derek Downey,Middleweight,Male,185.42,190.13,185.0,3114
Steve Bruno,Welterweight,Male,177.8,182.42,170.0,3115
Akihiro Gono,Welterweight,Male,170.18,172.72,170.0,3116
Akihiro Gono,Error,Male,170.18,172.72,170.0,3116
Christian Wellisch,Error,Male,187.96,195.58,234.0,3117
Christian Wellisch,Peso_Pactado,Male,187.96,195.58,234.0,3117
Matt Arroyo,Welterweight,Male,177.8,182.88,170.0,3118
Matt Arroyo,Error,Male,177.8,182.88,170.0,3118
Tom Egan,Welterweight,Male,180.34,184.97,170.0,3119
Antonio Mendes,Error,Male,190.5,195.58,205.0,3120
Antonio Mendes,Light heavyweight,Male,190.5,195.58,205.0,3120
Alexandre Barros,Welterweight,Male,175.26,180.12,170.0,3121
Jeremy Horn,Error,Male,185.42,187.96,185.0,3122
Jeremy Horn,Middleweight,Male,185.42,187.96,185.0,3122
Jeremy Horn,Peso_Pactado,Male,185.42,187.96,185.0,3122
Ivan Serati,Light heavyweight,Male,182.88,187.08,205.0,3123
Nate Mohr,Error,Male,175.26,182.88,155.0,3124
Nate Mohr,Lightweight,Male,175.26,182.88,155.0,3124
Dean Lister,Error,Male,185.42,190.5,185.0,3125
Dean Lister,Middleweight,Male,185.42,190.5,185.0,3125
Mike Wessel,Error,Male,182.88,187.08,260.0,3126
Reese Andy,Light heavyweight,Male,182.88,187.08,205.0,3127
Reese Andy,Peso_Pactado,Male,182.88,187.08,205.0,3127
Dan Evensen,Error,Male,190.5,195.59,250.0,3128
Shane Primm,Light heavyweight,Male,190.5,195.59,205.0,3129
Jules Bruchez,Light heavyweight,Male,182.88,187.08,205.0,3130
John Polakowski,Lightweight,Male,177.8,182.42,155.0,3131
Johnny Rees,Welterweight,Male,182.88,187.08,170.0,3132
Johnny Rees,Peso_Pactado,Male,182.88,187.08,170.0,3132
Nate Loughran,Middleweight,Male,187.96,192.54,185.0,3133
Nate Loughran,Peso_Pactado,Male,187.96,192.54,185.0,3133
Brodie Farber,Welterweight,Male,185.42,190.13,170.0,3134
Corey Hill,Lightweight,Male,193.04,203.2,155.0,3135
Eddie Sanchez,Error,Male,187.96,187.96,230.0,3136
Eddie Sanchez,Peso_Pactado,Male,187.96,187.96,230.0,3136
Eddie Sanchez,Heavyweight,Male,187.96,187.96,230.0,3136
Nate Quarry,Middleweight,Male,182.88,182.88,185.0,3137
Nate Quarry,Error,Male,182.88,182.88,185.0,3137
Nate Quarry,Peso_Pactado,Male,182.88,182.88,185.0,3137
Josh Hendricks,Error,Male,187.96,192.54,235.0,3138
Jorge Gurgel,Lightweight,Male,170.18,175.26,155.0,3139
Jorge Gurgel,Error,Male,170.18,175.26,155.0,3139
Alvin Robinson,Lightweight,Male,175.26,172.72,155.0,3140
Alvin Robinson,Peso_Pactado,Male,175.26,172.72,155.0,3140
Alvin Robinson,Error,Male,175.26,172.72,155.0,3140
Ryan Thomas,Welterweight,Male,182.88,187.08,170.0,3141
Tyson Griffin,Featherweight,Male,167.64,172.72,145.0,3142
Tyson Griffin,Peso_Pactado,Male,167.64,172.72,145.0,3142
Tyson Griffin,Error,Male,167.64,172.72,145.0,3142
Rameau Thierry Sokoudjou,Error,Male,177.8,198.12,205.0,3143
Rameau Thierry Sokoudjou,Light heavyweight,Male,177.8,198.12,205.0,3143
Neil Wain,Peso_Pactado,Male,177.8,182.42,242.0,3144
Jess Liaudin,Error,Male,175.26,182.88,170.0,3145
Jess Liaudin,Welterweight,Male,175.26,182.88,170.0,3145
Jess Liaudin,Peso_Pactado,Male,175.26,182.88,170.0,3145
Samy Schiavo,Lightweight,Male,172.72,177.39,155.0,3146
David Baron,Lightweight,Male,167.64,171.26,155.0,3147
Brad Morris,Light heavyweight,Male,187.96,192.54,205.0,3148
Brad Morris,Peso_Pactado,Male,187.96,192.54,205.0,3148
Jason Lambert,Middleweight,Male,190.5,190.5,185.0,3149
Jason Lambert,Error,Male,190.5,190.5,185.0,3149
Jason Lambert,Peso_Pactado,Male,190.5,190.5,185.0,3149
Luke Cummo,Peso_Pactado,Male,182.88,187.96,170.0,3150
Luke Cummo,Welterweight,Male,182.88,187.96,170.0,3150
Luke Cummo,Error,Male,182.88,187.96,170.0,3150
Heath Herring,Peso_Pactado,Male,193.04,198.12,250.0,3151
Heath Herring,Error,Male,193.04,198.12,250.0,3151
Cale Yarbrough,Middleweight,Male,185.42,190.13,185.0,3152
James Giboo,Welterweight,Male,180.34,184.97,170.0,3153
Evan Tanner,Middleweight,Male,182.88,187.96,185.0,3154
Evan Tanner,Error,Male,182.88,187.96,185.0,3154
Evan Tanner,Peso_Pactado,Male,182.88,187.96,185.0,3154
Dante Rivera,Error,Male,185.42,190.13,185.0,3155
Marvin Eastman,Middleweight,Male,175.26,185.42,185.0,3156
Marvin Eastman,Peso_Pactado,Male,175.26,185.42,185.0,3156
Rob Yundt,Middleweight,Male,185.42,190.13,185.0,3157
Rob Yundt,Error,Male,185.42,190.13,185.0,3157
Matt Hughes,Welterweight,Male,175.26,185.42,170.0,3158
Matt Hughes,Peso_Pactado,Male,175.26,185.42,170.0,3158
Matt Hughes,Error,Male,175.26,185.42,170.0,3158
Ivan Salaverry,Error,Male,182.88,187.08,185.0,3159
Ivan Salaverry,Middleweight,Male,182.88,187.08,185.0,3159
Kazuhiro Nakamura,Light heavyweight,Male,180.34,177.8,205.0,3160
Kazuhiro Nakamura,Error,Male,180.34,177.8,205.0,3160
War Machine,Welterweight,Male,180.34,184.97,170.0,3161
Jason Tan,Welterweight,Male,177.8,182.42,170.0,3162
